sample_id,title,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,characteristics_ch1,molecule_ch1,extract_protocol_ch1,taxid_ch1,data_processing,platform_id,contact_name,contact_email,contact_institute,contact_address,contact_city,contact_state,contact_zip/postal_code,contact_country,data_row_count,instrument_model,library_selection,library_source,library_strategy,relation,supplementary_file_1,diabetes_label
GSM2158033,Pancreatic islet cell sample 135,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772738,NONE,Control
GSM2158034,Pancreatic islet cell sample 136,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772739,NONE,Control
GSM2158035,Pancreatic islet cell sample 137,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772740,NONE,Control
GSM2158036,Pancreatic islet cell sample 138,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772741,NONE,Control
GSM2158037,Pancreatic islet cell sample 139,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772742,NONE,Control
GSM2158038,Pancreatic islet cell sample 140,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772743,NONE,Control
GSM2158039,Pancreatic islet cell sample 141,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772744,NONE,Control
GSM2158040,Pancreatic islet cell sample 142,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772745,NONE,Control
GSM2158041,Pancreatic islet cell sample 143,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772746,NONE,Control
GSM2158042,Pancreatic islet cell sample 144,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772747,NONE,Control
GSM2158043,Pancreatic islet cell sample 145,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772748,NONE,Control
GSM2158044,Pancreatic islet cell sample 146,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772749,NONE,Control
GSM2158045,Pancreatic islet cell sample 147,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772750,NONE,Control
GSM2158046,Pancreatic islet cell sample 148,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772751,NONE,Control
GSM2158047,Pancreatic islet cell sample 149,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772752,NONE,Control
GSM2158048,Pancreatic islet cell sample 150,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772753,NONE,Control
GSM2158049,Pancreatic islet cell sample 151,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772754,NONE,Control
GSM2158050,Pancreatic islet cell sample 152,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772755,NONE,Control
GSM2158051,Pancreatic islet cell sample 153,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772756,NONE,Control
GSM2158052,Pancreatic islet cell sample 154,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772757,NONE,Control
GSM2158053,Pancreatic islet cell sample 155,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772758,NONE,Control
GSM2158054,Pancreatic islet cell sample 156,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772759,NONE,Control
GSM2158055,Pancreatic islet cell sample 157,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772760,NONE,Control
GSM2158056,Pancreatic islet cell sample 158,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772761,NONE,Control
GSM2158057,Pancreatic islet cell sample 159,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772762,NONE,Control
GSM2158058,Pancreatic islet cell sample 160,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772763,NONE,Control
GSM2158059,Pancreatic islet cell sample 161,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772764,NONE,Control
GSM2158060,Pancreatic islet cell sample 162,Public on Aug 31 2016,May 18 2016,May 15 2019,SRA,1,Pancreatic islets,Homo sapiens,cell subtype: beta,total RNA,"Illumina NGS library was constructed with Nextera XT DNA Sample Prep kit (Illumina), according to the manufacturer’s recommendations (Protocol #100-7168 E1).",9606,Supplementary_files_format_and_content: tab-delimited text files include RPKM values for each sample,GPL16791,"Yurong,,Xin",yurong.xin@regeneron.com,"Regeneron Pharmaceuticals, Inc.",777 Old Saw Mill River Road,Tarrytown,NY,10598,USA,0,Illumina HiSeq 2500,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX1772765,NONE,Control
